"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Upper body pull-ish","31 Oct 2022, 12:51","31 Oct 2022, 14:26","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Seated Shoulder Press (Machine)",,"",2,"normal",35,9,,,
"Upper body pull-ish","31 Oct 2022, 12:51","31 Oct 2022, 14:26","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Hammer Curl (Dumbbell)",,"",0,"normal",12,14,,,9
"Upper body pull-ish","31 Oct 2022, 12:51","31 Oct 2022, 14:26","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Hammer Curl (Dumbbell)",,"",1,"normal",12,10,,,9
"Upper body pull-ish","31 Oct 2022, 12:51","31 Oct 2022, 14:26","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Hammer Curl (Dumbbell)",,"",2,"normal",12,8,,,9
"Upper body pull-ish","31 Oct 2022, 12:51","31 Oct 2022, 14:26","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Hammer Curl (Dumbbell)",,"",3,"normal",10,9,,,9
"Upper body pull-ish","31 Oct 2022, 12:51","31 Oct 2022, 14:26","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Triceps Pushdown",,"",0,"normal",45,8,,,
"Upper body pull-ish","31 Oct 2022, 12:51","31 Oct 2022, 14:26","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Triceps Pushdown",,"",1,"normal",45,19,,,
"Upper body pull-ish","31 Oct 2022, 12:51","31 Oct 2022, 14:26","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Triceps Pushdown",,"",2,"normal",50,10,,,8
"Leg focused","30 Oct 2022, 12:25","30 Oct 2022, 13:52","","Squat (Machine)",,"",0,"normal",50,10,,,
"Leg focused","30 Oct 2022, 12:25","30 Oct 2022, 13:52","","Squat (Machine)",,"",1,"normal",90,14,,,8
"Leg focused","30 Oct 2022, 12:25","30 Oct 2022, 13:52","","Squat (Machine)",,"",2,"normal",90,14,,,8
"Leg focused","30 Oct 2022, 12:25","30 Oct 2022, 13:52","","Squat (Machine)",,"",3,"normal",90,10,,,9
"Leg focused","30 Oct 2022, 12:25","30 Oct 2022, 13:52","","Leg Extension (Machine)",,"",0,"normal",75,13,,,8
"Leg focused","30 Oct 2022, 12:25","30 Oct 2022, 13:52","","Leg Extension (Machine)",,"",1,"normal",60,2,,,
"Leg focused","30 Oct 2022, 12:25","30 Oct 2022, 13:52","","Lateral Raise (Dumbbell)",,"",0,"normal",10,8,,,8
"Leg focused","30 Oct 2022, 12:25","30 Oct 2022, 13:52","","Glute Drive (hip thrust machine)",,"",0,"normal",80,9,,,
"Leg focused","30 Oct 2022, 12:25","30 Oct 2022, 13:52","","Glute Drive (hip thrust machine)",,"",1,"normal",80,9,,,
"Leg focused","30 Oct 2022, 12:25","30 Oct 2022, 13:52","","Glute Drive (hip thrust machine)",,"",2,"normal",80,9,,,
"Leg focused","30 Oct 2022, 12:25","30 Oct 2022, 13:52","","Glute Drive (hip thrust machine)",,"",3,"normal",80,9,,,
"Leg focused","30 Oct 2022, 12:25","30 Oct 2022, 13:52","","Seated Calf Raise",,"",0,"normal",40,13,,,
"Leg focused","30 Oct 2022, 12:25","30 Oct 2022, 13:52","","Seated Calf Raise",,"",1,"normal",40,15,,,
"Leg focused","30 Oct 2022, 12:25","30 Oct 2022, 13:52","","Seated Calf Raise",,"",2,"normal",40,15,,,
"Upper body push-ish","28 Oct 2022, 20:19","28 Oct 2022, 21:39","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Bench Press (Barbell)",,"",0,"normal",20,7,,,
"Upper body push-ish","28 Oct 2022, 20:19","28 Oct 2022, 21:39","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Bench Press (Barbell)",,"",1,"normal",60,12,,,8
"Upper body push-ish","28 Oct 2022, 20:19","28 Oct 2022, 21:39","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Overhead Press (Dumbbell)",,"",0,"normal",14,8,,,9
"Upper body push-ish","28 Oct 2022, 20:19","28 Oct 2022, 21:39","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Overhead Press (Dumbbell)",,"",1,"normal",12,12,,,8
"Upper body push-ish","28 Oct 2022, 20:19","28 Oct 2022, 21:39","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Incline Bench Press (Dumbbell)",,"",0,"normal",16,10,,,9
"Upper body push-ish","28 Oct 2022, 20:19","28 Oct 2022, 21:39","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Incline Bench Press (Dumbbell)",,"",1,"normal",16,9,,,9
"Upper body push-ish","28 Oct 2022, 20:19","28 Oct 2022, 21:39","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Incline Bench Press (Dumbbell)",,"",2,"normal",14,8,,,8
"Upper body push-ish","28 Oct 2022, 20:19","28 Oct 2022, 21:39","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Hammer Curl (Dumbbell)",,"",0,"normal",10,9,,,9
"Upper body pull-ish","26 Oct 2022, 19:24","26 Oct 2022, 20:56","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Lat Pulldown (Cable)",,"",0,"normal",60,7,,,8
"Upper body pull-ish","26 Oct 2022, 19:24","26 Oct 2022, 20:56","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Lat Pulldown (Cable)",,"",1,"normal",55,10,,,8
"Upper body pull-ish","26 Oct 2022, 19:24","26 Oct 2022, 20:56","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Seated Shoulder Press (Machine)",,"",0,"normal",40,12,,,8
"Upper body pull-ish","26 Oct 2022, 19:24","26 Oct 2022, 20:56","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Seated Shoulder Press (Machine)",,"",1,"normal",40,11,,,8
"Upper body pull-ish","26 Oct 2022, 19:24","26 Oct 2022, 20:56","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Seated Cable Row - Bar Grip",,"",0,"normal",70,8,,,8
"Upper body pull-ish","26 Oct 2022, 19:24","26 Oct 2022, 20:56","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Seated Cable Row - Bar Grip",,"",1,"normal",65,9,,,9
"Upper body pull-ish","26 Oct 2022, 19:24","26 Oct 2022, 20:56","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Seated Cable Row - Bar Grip",,"",2,"normal",60,10,,,9
"Upper body pull-ish","26 Oct 2022, 19:24","26 Oct 2022, 20:56","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Preacher Curl (Machine)",,"",0,"normal",15,12,,,9
"Upper body pull-ish","26 Oct 2022, 19:24","26 Oct 2022, 20:56","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Skullcrusher (Dumbbell)",,"",0,"normal",8,11,,,
"Upper body pull-ish","26 Oct 2022, 19:24","26 Oct 2022, 20:56","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Skullcrusher (Dumbbell)",,"",1,"normal",10,8,,,
"Upper body pull-ish","26 Oct 2022, 19:24","26 Oct 2022, 20:56","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Skullcrusher (Dumbbell)",,"",2,"normal",10,9,,,
"Upper body pull-ish","26 Oct 2022, 19:24","26 Oct 2022, 20:56","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Skullcrusher (Dumbbell)",,"",3,"normal",10,7,,,
"Leg focused","22 Oct 2022, 13:06","22 Oct 2022, 14:04","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Squat (Machine)",,"",0,"normal",65,10,,,6
"Leg focused","22 Oct 2022, 13:06","22 Oct 2022, 14:04","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Squat (Machine)",,"",1,"normal",85,10,,,8
"Leg focused","22 Oct 2022, 13:06","22 Oct 2022, 14:04","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Squat (Machine)",,"",2,"normal",75,15,,,8
"Leg focused","22 Oct 2022, 13:06","22 Oct 2022, 14:04","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Leg Extension (Machine)",,"",0,"normal",75,13,,,8
"Leg focused","22 Oct 2022, 13:06","22 Oct 2022, 14:04","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Leg Extension (Machine)",,"",1,"normal",75,11,,,8
"Leg focused","22 Oct 2022, 13:06","22 Oct 2022, 14:04","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Leg Extension (Machine)",,"",2,"normal",75,9,,,9
"Leg focused","22 Oct 2022, 13:06","22 Oct 2022, 14:04","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Lateral Raise (Dumbbell)",,"",0,"normal",10,11,,,8
"Leg focused","22 Oct 2022, 13:06","22 Oct 2022, 14:04","⚠️ ne pas oublier de faire un set d'entraînement pour chaque exo faisant appel à un nouveau groupe musculaire à 50-75% du poids ⚠️","Lateral Raise (Dumbbell)",,"",1,"normal",10,9,,,9
